id_no,binomial,presence,origin,seasonal,compiler,year,citation,source,dist_comm,island,subspecies,subpop,legend,tax_comm,kingdom_na,phylum_nam,class_name,order_name,family_nam,genus_name,code,shape_Leng,shape_Area
13219,Mesocricetus auratus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,VU,2.72400266,0.47357422
13220,Mesocricetus brandti,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,NT,65.20040179,75.88743312
13321,Microcavia shiptoni,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Microcavia,NT,11.43994098,1.869077243
13323,Microcebus murinus,1,1,1,IUCN,2014,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,LC,46.0974629,7.8178398
13233,Makalata didelphoides,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),"This species is probably comprised of multiple distinct taxon, however these have yet to be described.",ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Makalata,LC,163.2210286,294.9151903
13234,Mesomys hispidus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,LC,94.76992563,404.4520884
13235,Mesomys leniceps,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,DD,0.939030639,0.065415753
13237,Mesomys stimulax,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,LC,45.98439405,35.61594088
13240,Mesophylla macconnelli,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),"Also known as  Ectophylla macconnelli, but see Porter and Baker 2004.",ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mesophylla,LC,209.9659589,722.848652
13240,Mesophylla macconnelli,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),"Also known as  Ectophylla macconnelli, but see Porter and Baker 2004.",ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mesophylla,LC,3.906926095,0.40082376
13343,Microgale gracilis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,25.66561902,6.700773126
13344,Microgale longicaudata,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,1.451241067,0.087661438
13349,Microgale parvula,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,32.33539272,7.904333697
13401,Micropteropus intermedius,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,DD,22.81967893,16.62370418
13402,Micropteropus pusillus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,LC,235.428519,440.9289973
13350,Microgale principula,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,26.76152242,7.66333457
13355,Microgale thomasi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,19.33060593,1.985331764
13356,Microgale dryas,1,1,1,IUCN,2015,Goodman et al. 2013,Goodman et al. 2013,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,VU,4.651163176,0.798493025
13375,Glyphonycteris behnii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,DD,44.93519582,86.65871666
13376,Lampronycteris brachyotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lampronycteris,LC,182.6062139,314.7355968
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,La Gonave,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,0.834445494,0.01149151
13376,Lampronycteris brachyotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lampronycteris,LC,3.906926095,0.40082376
13377,Glyphonycteris daviesi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,LC,155.4197346,380.2361075
13378,Micronycteris hirsuta,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,251.3241573,533.5947419
13379,Micronycteris megalotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,252.6906403,997.833093
13379,Micronycteris megalotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Grenada,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,0.811249601,0.026471785
13379,Micronycteris megalotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Margarita,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,1.995217593,0.07880779
13379,Micronycteris megalotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Vincent,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,0.685053356,0.02921211
13379,Micronycteris megalotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Tobago,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,0.903091406,0.02579748
13837,Mops brachypterus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,81.24899075,43.08758404
13379,Micronycteris megalotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,3.906926095,0.40082376
13380,Micronycteris minuta,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,300.05727,999.3551925
13380,Micronycteris minuta,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Tobago,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,0.903091406,0.02579748
13380,Micronycteris minuta,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,LC,3.906926095,0.40082376
13381,Trinycteris nicefori,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Trinycteris,LC,12.03971377,2.681654555
13381,Trinycteris nicefori,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),Formerly placed in the genus Micronycteris.,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Trinycteris,LC,224.787426,345.3026984
13382,Neonycteris pusilla,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Neonycteris,DD,3.039495124,0.73514475
13384,Glyphonycteris sylvestris,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),"Sometimes placed in the genus Micronycteris,",ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,LC,3.906926095,0.40082376
13389,Microperoryctes murina,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,New Guinea,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,DD,1.527296519,0.049489712
13390,Microperoryctes papuensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,New Guinea,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,LC,9.555521572,1.578509056
13393,Micropotamogale lamottei,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Micropotamogale,NT,3.768491038,0.584161069
13393,Micropotamogale lamottei,3,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Possibly Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Micropotamogale,NT,0.617806225,0.023204081
13394,Micropotamogale ruwenzorii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Micropotamogale,LC,14.83624508,4.261362394
13418,Microtus cabrerae,5,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extinct,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,NT,3.517348514,0.401062084
13409,Microsciurus alfari,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,LC,45.20897038,9.635575038
13425,Microtus abbreviatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,2.242949389,0.053639685
13427,Microtus californicus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,59.17384121,29.2273366
13436,Neodon juldaschi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neodon,LC,32.52325151,31.59388376
13437,Microtus kermanensis,1,1,1,IUCN SSC Small Mammal Specialist Group,2016,IUCN SSC Small Mammal Specialist Group,G. Shenbrot pers. comm.,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,DD,12.06708407,0.849633683
13410,Microsciurus flaviventer,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,DD,63.4063143,142.3745707
13410,Microsciurus flaviventer,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),Here similis is considered a synonym of Microsciurus flaviventer.,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,DD,24.38367651,7.941449211
13411,Microsciurus mimulus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,Does not occur east of the Pacific slope of the Western Andes in Colombia,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,LC,45.67917731,13.08345168
13438,Microtus ilaeus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,94.32644195,26.89911553
13459,Microtus transcaspicus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,6.421857063,1.163482421
13412,Microsciurus santanderensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,DD,28.23652781,12.9126682
13417,Microtus breweri,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,VU,0.07048736,0.000203835
13432,Microtus guatemalensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,NT,13.8906118,2.01056984
13418,Microtus cabrerae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,NT,40.66161477,12.23031998
13433,Microtus hyperboreus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,191.3602493,447.3851322
13434,Microtus irani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,DD,1.482361961,0.152610443
13435,Neodon irene,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neodon,LC,73.38056667,60.80555542
13461,Microtus bavaricus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,CR,0.167856018,0.001947191
13439,Phaiomys leucurus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phaiomys,LC,66.42797472,223.2887207
13449,Microtus oaxacensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,EN,1.314808605,0.054486689
15249,Oligoryzomys griseolus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,LC,12.39895687,4.30004392
13453,Microtus quasiater,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,NT,15.0844925,2.521191226
13455,Microtus sachalinensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,NT,27.03254605,5.78121823
13456,Microtus schelkovnikovi,1,1,1,IUCN SSC Small Mammal Specialist Group,2016,IUCN SSC Small Mammal Specialist Group,,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,11.48642,2.079208872
13456,Microtus schelkovnikovi,1,1,1,IUCN SSC Small Mammal Specialist Group,2016,IUCN SSC Small Mammal Specialist Group,Nadachowski 2007,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,1.349206201,0.11769822
13457,Neodon sikimensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neodon,LC,27.03709062,14.79033703
13464,Microtus tatricus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,16.58003468,2.211825403
13486,Microtus thomasi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,50.83447056,11.23465498
13488,Microtus arvalis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,502.0118921,892.8107123
15251,Oligoryzomys magellanicus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,LC,301.1108812,18.28983723
13488,Microtus arvalis,1,3,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,2.587116607,0.079837257
13490,Microtus multiplex,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,25.12621955,15.44625673
13491,Microtus savii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,39.00334712,18.43082008
13491,Microtus savii,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,32.66321546,5.535033583
13493,Microtus duodecimcostatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,84.79515785,56.83624119
13494,Microtus lusitanicus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,47.49049641,27.40395133
13523,Millardia kathleenae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Millardia,LC,6.455814462,2.648189414
13524,Millardia kondana,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Millardia,CR,0.073580117,0.00042382
13556,Mimetillus moloneyi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Mimetillus,LC,231.0333935,298.2299477
13559,Mimon bennettii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),Here the Middle American form Mimon cozumelae is considered a distinct species.,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mimon,LC,235.5086933,350.1024367
13560,Mimon crenulatum,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mimon,LC,292.4814937,915.4463988
13560,Mimon crenulatum,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mimon,LC,3.906926095,0.40082376
15253,Oligoryzomys nigripes,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),"Formerly considered to be O. eliurus. (Weksler & Bonvicino, 2005)",ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,LC,123.6449032,281.922747
15254,Oligoryzomys vegetus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,LC,7.971149796,0.815172745
13647,Molossus coibensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Coiba,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.237367895,0.04100226
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,404.771466,1305.450619
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Anguilla,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.532388448,0.006489145
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Barbados,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.824883853,0.036624995
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Barbuda,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.027541419,0.01309316
29485,Murina ryukyuana,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Tokuno-shima,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Murina,EN,0.690366758,0.022781685
16853,Phalanger carmelitae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,New Guinea,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,LC,31.20986853,16.22248018
16856,Phalanger gymnotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Aru Islands,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,LC,11.22211454,0.433698605
13572,Miopithecus talapoin,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Miopithecus,LC,31.19329389,31.87153036
13604,Mogera etigo,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Honshu,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Mogera,EN,1.170286328,0.07561911
13584,Mirza coquereli,1,1,1,IUCN,2014,IUCN (International Union for Conservation of Nature),Mittermeier et al. 2010,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Mirza,EN,32.48873504,4.26053826
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Basse-Terre,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.348673427,0.07346436
13637,Cynomops abrasus,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,DD,207.9511615,822.5094954
17320,Pipistrellus abramus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Miyako,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,LC,0.787903536,0.01427829
13638,Molossops aequatorianus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,EN,4.287441062,0.270476325
13639,Cynomops greenhalli,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),"Formerly considered Molossops greenhalli, in part.",ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,LC,207.0482417,364.6030593
13640,Molossops mattogrossensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),Also placed in the genus Neoplatymops.,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,LC,175.3449093,549.282695
13641,Molossops neglectus,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,DD,179.4313409,322.1350419
13642,Cynomops planirostris,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),Also placed in the genus Molossops.,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,LC,247.1276317,947.8601512
13643,Molossops temminckii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,LC,148.4630859,978.0756669
13644,Molossus rufus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),Also known as Molossus ater.,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,424.7325553,1237.129551
